RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
390984,20211103,M,50대,충청남도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
390999,20211103,M,40대,대전광역시,500이상700만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
391150,20211103,M,50대,전라북도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
391445,20211103,F,50대,전라남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
392072,20211103,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
393162,20211103,F,20대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
393411,20211103,F,40대,인천광역시,300만원 미만,비슷하다,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
393626,20211103,F,30대,대전광역시,700만원 이상,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
393850,20211103,M,30대,부산광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
394040,20211103,F,30대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
394069,20211103,M,50대,울산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
394845,20211103,F,20대,광주광역시,무응답,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
395064,20211103,M,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
395186,20211103,M,40대,인천광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
396276,20211103,M,30대,경상북도,300만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다
397015,20211103,F,40대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,비슷하다
397966,20211103,M,40대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
398260,20211103,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
399075,20211103,M,50대,제주특별자치도,700만원 이상,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
399717,20211103,M,30대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
400015,20211103,M,20대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다
400020,20211103,F,30대,인천광역시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다
400158,20211103,F,20대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
401361,20211103,F,60대,경기도,500이상700만원 미만,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다
401767,20211103,F,50대,전라남도,300이상500만원 미만,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다
401990,20211103,M,30대,전라북도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
402635,20211103,M,20대,서울특별시,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
403549,20211103,F,50대,인천광역시,700만원 이상,조금 작아졌다,조금 커졌다,매우 작아졌다,비슷하다,매우 작아졌다,비슷하다,조금 커졌다,매우 작아졌다
403904,20211103,M,40대,경기도,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
403973,20211103,M,40대,강원도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,매우 커졌다,비슷하다
404920,20211103,M,50대,충청북도,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
405014,20211103,M,40대,충청남도,300만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
405334,20211103,F,50대,대구광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,매우 작아졌다,매우 커졌다,조금 커졌다
405686,20211103,M,50대,전라북도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다
406469,20211103,M,40대,인천광역시,300이상500만원 미만,조금 작아졌다,조금 커졌다,매우 작아졌다,비슷하다,조금 커졌다,비슷하다,매우 커졌다,조금 작아졌다
406706,20211103,F,50대,전라남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
407499,20211103,M,40대,서울특별시,300만원 미만,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
407525,20211103,F,40대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다
408809,20211103,M,20대,경기도,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다
409535,20211103,M,30대,인천광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다
410285,20211103,M,40대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,매우 작아졌다
410301,20211103,M,30대,경상남도,300만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
410324,20211103,F,40대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,조금 작아졌다,비슷하다,비슷하다
410375,20211103,M,30대,제주특별자치도,300만원 미만,조금 커졌다,조금 커졌다,매우 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
410543,20211103,M,50대,전라북도,700만원 이상,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
411319,20211103,F,20대,경상북도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
411481,20211103,F,60대,경상남도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다
411645,20211103,F,40대,제주특별자치도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다
411720,20211103,F,20대,경기도,300만원 미만,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
411739,20211103,F,20대,서울특별시,300이상500만원 미만,매우 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 작아졌다
411745,20211103,M,30대,경상남도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
411996,20211103,F,50대,대전광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
412049,20211103,F,30대,대전광역시,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다
412051,20211103,F,40대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
412083,20211103,F,60대,부산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
412138,20211103,F,20대,서울특별시,무응답,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,매우 커졌다,조금 커졌다,비슷하다
412975,20211103,F,20대,경상남도,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
413397,20211103,M,40대,경상남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
414889,20211103,F,40대,경상남도,700만원 이상,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
415168,20211103,M,50대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
416072,20211103,F,50대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
416165,20211103,M,30대,충청남도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
416514,20211103,F,40대,부산광역시,300이상500만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다
416627,20211103,F,30대,경기도,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
416730,20211103,F,30대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,매우 작아졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
416769,20211103,F,50대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
417003,20211103,F,20대,서울특별시,300만원 미만,비슷하다,조금 커졌다,매우 작아졌다,매우 작아졌다,매우 커졌다,매우 커졌다,비슷하다,조금 커졌다
417471,20211103,M,50대,경기도,300만원 미만,비슷하다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다
417513,20211103,M,40대,울산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다
420159,20211103,F,60대,경상북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
420631,20211103,F,40대,인천광역시,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
420958,20211103,M,50대,대구광역시,700만원 이상,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
421290,20211103,F,30대,전라남도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다
421307,20211103,M,50대,광주광역시,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
422120,20211103,F,50대,전라남도,700만원 이상,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
422345,20211103,M,20대,경기도,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
422358,20211103,M,20대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,비슷하다,매우 커졌다,비슷하다,조금 커졌다
422468,20211103,F,20대,경상북도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
422582,20211103,M,20대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
422795,20211103,F,20대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
423973,20211103,M,20대,강원도,300만원 미만,비슷하다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
423995,20211103,M,20대,전라남도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
424048,20211103,M,20대,서울특별시,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
424703,20211103,F,40대,부산광역시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다
425083,20211103,F,50대,울산광역시,300이상500만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다
425707,20211103,F,20대,경상남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
426416,20211103,M,20대,서울특별시,500이상700만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
427025,20211103,F,40대,광주광역시,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
428109,20211103,M,30대,인천광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
428274,20211103,F,50대,전라북도,500이상700만원 미만,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,매우 커졌다,조금 작아졌다
428512,20211103,M,50대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
428551,20211103,M,30대,전라북도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
429242,20211103,M,20대,경기도,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다
429341,20211103,M,60대,대구광역시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
430170,20211103,F,20대,경상남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
430851,20211103,F,20대,경기도,700만원 이상,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
430879,20211103,F,20대,제주특별자치도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다
432660,20211103,F,50대,경기도,700만원 이상,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
432795,20211103,M,20대,서울특별시,300이상500만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다
432889,20211103,F,50대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다
433847,20211103,F,50대,서울특별시,500이상700만원 미만,매우 커졌다,매우 커졌다,비슷하다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,비슷하다
434423,20211103,F,50대,강원도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다
436874,20211103,F,60대,전라남도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
437130,20211103,M,20대,경상북도,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
437579,20211103,M,20대,대전광역시,무응답,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다
437597,20211103,M,50대,인천광역시,300이상500만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다
437875,20211103,M,30대,경상남도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
437987,20211103,M,40대,충청남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
438304,20211103,M,50대,경상북도,300이상500만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
438354,20211103,M,20대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
438800,20211103,M,30대,경기도,500이상700만원 미만,매우 작아졌다,매우 작아졌다,조금 커졌다,매우 커졌다,매우 작아졌다,매우 커졌다,비슷하다,비슷하다
439295,20211103,F,40대,강원도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,매우 작아졌다
439407,20211103,M,20대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다
439916,20211103,F,30대,부산광역시,700만원 이상,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
440195,20211103,F,60대,부산광역시,300이상500만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
440818,20211103,M,30대,충청북도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
440868,20211103,F,50대,전라북도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
441022,20211103,M,20대,울산광역시,300만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
441975,20211103,M,30대,울산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
442683,20211103,M,20대,대구광역시,300만원 미만,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
442793,20211103,F,50대,충청남도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다
442861,20211103,M,40대,전라남도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
442954,20211103,F,40대,강원도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
443471,20211103,M,40대,경상북도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,매우 커졌다,비슷하다,매우 작아졌다
443684,20211103,F,50대,경상북도,300만원 미만,비슷하다,매우 작아졌다,매우 작아졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
443858,20211103,M,40대,경상북도,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다
443902,20211103,F,20대,강원도,300만원 미만,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다
444094,20211103,F,20대,대구광역시,무응답,조금 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
444154,20211103,M,20대,대전광역시,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,조금 커졌다,조금 커졌다,비슷하다
444231,20211103,F,20대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다
444357,20211103,F,20대,서울특별시,300이상500만원 미만,매우 작아졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 작아졌다,매우 커졌다
444496,20211103,M,20대,경기도,300만원 미만,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
444636,20211103,F,20대,대전광역시,700만원 이상,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,매우 커졌다,매우 커졌다,매우 커졌다,비슷하다
444786,20211103,F,20대,경기도,500이상700만원 미만,비슷하다,비슷하다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다,매우 작아졌다
444803,20211103,F,50대,대전광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
444835,20211103,M,20대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
444836,20211103,M,20대,제주특별자치도,무응답,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
1008974,20211103,M,60대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
1008975,20211103,F,20대,광주광역시,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 작아졌다,매우 작아졌다
1036830,20211103,M,50대,경상남도,500이상700만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 커졌다,비슷하다,비슷하다,조금 커졌다
1113975,20211103,M,40대,충청북도,300만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,매우 작아졌다,매우 작아졌다
1125388,20211103,F,30대,전라남도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
1126736,20211103,F,50대,부산광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
1127477,20211103,F,40대,서울특별시,700만원 이상,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
1135349,20211103,F,30대,광주광역시,300만원 미만,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
1246726,20211103,F,60대,서울특별시,300이상500만원 미만,조금 커졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
1280203,20211103,F,40대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
1374721,20211103,F,40대,서울특별시,700만원 이상,조금 커졌다,비슷하다,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
1385539,20211103,F,50대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
1506989,20211103,M,40대,경상남도,700만원 이상,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 작아졌다
1715431,20211103,F,40대,서울특별시,300이상500만원 미만,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 작아졌다,조금 커졌다,매우 커졌다,조금 커졌다
1767881,20211103,F,50대,서울특별시,무응답,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다
1892778,20211103,F,40대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
2513774,20211103,M,50대,충청북도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
2757418,20211103,F,20대,경기도,300만원 미만,비슷하다,매우 작아졌다,매우 작아졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,매우 작아졌다
2758242,20211103,M,30대,서울특별시,무응답,조금 작아졌다,비슷하다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다
2785714,20211103,M,40대,경기도,300이상500만원 미만,조금 커졌다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다
2793075,20211103,F,40대,서울특별시,무응답,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
2793088,20211103,M,40대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
2846273,20211103,F,30대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
